username,product_name,review,rating
Muhammad,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"sangat bagus, dan admin dari sony sangat membantu mencari solusi terbaik. saya sangat puas dengan pelayanan sony center, barang nya original dan murah dibandingkan toko y...",5
Pramono,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"packing aman, 
pengiriman normal-cepat
kualitas barang bagus, terlihat kokoh
kualitas suara jernih, HD",5
Juan,Horizon Zero Dawn Remastered PS5 Playstation 5 Game PS 5,mantap !! barang diterima dengan mulus dan masih tersegel rapih,5
Justin,Sony DualSense PS5 Dual-Sense Chroma Pearl CFI-ZCT1G12 Stick PS 5,"packaging rapi, barang berfungsi dengan baik, pengiriman cepat 👌🏻",5
Sakti,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,Barang original sesuai dengan pesanan dan deskripsi produk. Pengiriman instant. Packing super aman. Kualitas suara mantap.,5
dwiky,Sony PS5 Slim Console Disc Edition Sony Playstation 5,pembelian ps5 slim kedua disini dan selalu mantap,5
K***n,Sony Ghost of Tsushima DIRECTOR’S CUT Playstation 5 PS5,Mantapp!,5
Farhan,Sony PS5 Slim Console Disc Edition Sony Playstation 5,mantap,5
p***y,Sony Gran Turismo 7 Playstation 5 PS5,"barangnya sudah sampai, toko fast respon",5
d***r,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,👍🏻👍🏻👍🏻,5
Yosafat,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,sony mmg tidak mengecewakan..beli 2 buat pairing stereo..luar biasa suaranya...,5
R***d,Sony PS5 Slim Console Digital Edition Sony Playstation 5,Horee barang sampai.. allhamdulillah udah kejual lagi...,5
R***d,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"Hore barang sampai...
Semoga awet n cepat dijual lagi",5
Herliansyah,PlayStation 5 PS5 The Last of Us Part II Remastered,"barang bagus
kualitas ok
packing rapi dan lengkap",5
Sahabat,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"head phone Sony berfungsi dengan baik, terima kash",5
Y***i,Bracket Bravia LCD LED TV Monitor Ukuran 40-65 inch,"Barang sesuai deskripsi, seller gercep..",5
e***o,Ragnarok God of War Game PS5 Playstation5,"barang ori, dapat diskon 
mantabbb.
pengiriman instan sangat cepat",5
Ronald,Sony The Last of Us Playstation 5 PS5,Paket sdh diterima dgn baik. Thanks,5
Ronald,PlayStation 5 PS5 The Last of Us Part II Remastered,Paket sdh diterima dgn baik. Thanks,5
Ronald,Horizon Zero Dawn Remastered PS5 Playstation 5 Game PS 5,Paket sdh diterima dgn baik. Thanks,5
Kuong,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Akhirnya bisa beli juga PS5 Disc Version, mumpung lg diskon gede dari Sony Official Store. PS 5 nya masih segel original, barang mulus & new. special pokoknya. Thanks...",5
S***y,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"mantappp barang sampai dengan selamat.. packing super aman sekali.. kirain sony center jakarta,, ternyata nan jauh disana 😅🙏.. pokok nya ruar biasaaaaaa.",5
Bayu,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"barang sesuai lengkap, mantap",5
M***d,Sony SRS XG300 X-Series Portable Wireless Speaker / XG-300 / XG 300,"dari dulu langganan produk JBL, alasan beli ini karena pengen nyobain produk Sony, tapi emang seburuk ini kah kualitas audio nya untuk kelas 4 juta an? apa memang barangn...",1
r***y,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"terimakasih,sudah diterima orang rumah.barang sesuai ekspektasi.original",5
Bodhi,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Seller Fast Respon, Ramah, Barang dibungkus dengan baik dan aman juga berfungsi dengan baik, Original Produk mantappp, sampainya pun cepat, good, rekomended seller 🙏",5
Satria,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,sangat recomend,5
Oktavanus,PlayStation 5 PS5 The Last of Us Part II Remastered,"Respon cepat, pengiriman cepat, barang sesuai dengan deskripsi, terima kasih",5
Oktavanus,Sony The Last of Us Playstation 5 PS5,"Respon cepat, pengiriman cepat, barang sesuai dengan deskripsi, terima kasih",5
Y***a,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"packing aman, ngirimnya juga cepat, kecil2 cabe rawit inj speakernya",5
Lisa,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,customer service is not satisfactory,1
Ahmad,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"sampai dengan selamat, suaranya juga super super mantep",5
Sambodo,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"kualitas bagus, keren. puas",5
Yusva,Sony SRS XV800 XV 800 XV-800Speaker Nirkabel X-Series,"pelayanan bintang 5 joss .. gk perlu khawatir, jaminan 👍👍👍, gk sampe seminggu ternyata 👍👍 saya sangat puasssss",5
O***a,Sony WI C100 Wireless In-Ear Headphones,"packaging aman, pengiriman super cpt, utk kualitas headphones ny ok bgt ORI (warna biru nya keren) suara jernih walau bass agak kurang greget, tapi semua nya pas sesuai y...",5
Abdul,Sony ZV1F Sony ZV-1F Sony ZV 1F Vlogging Camera,mantab,5
Ibnoe,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,paket sesuai deskripsi mantap luar biasa,5
z***i,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"barang ok, warna sesuai, packaging mantap 👍🏻",5
J***h,SONY BRAVIA 3 K-65S30 K65S30 65 Inc 4K Ultra HD Google TV Sony Smart TV,Fast response banget.,5
R***n,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,"- Sound Quality: 10/10 (Bassnya powerful kok)
- ANC: 0/10 (Bener-bener ga ngasih perbedaan sama sekali)
- Comfort: 10/10
- Build Quality: 7/10 (Casenya plasticky, tapi ko...",3
Arsad,Sony Battery and Charger Kit with NP-BX1 Battery ACC-TRBX,"Barang ori sesuai pesanan dan pengirimannya cepet bgt, padahal reguler bukan instant",5
Yogi,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,"suara jernih, earbud ada 3 opsi ukuran jadi bikin nyaman ditelinga",5
Ivan,Sony PS5 Slim Console Digital Edition Sony Playstation 5,cuma minus dibox aja. masih ok 👌,5
M***h,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Alhamdulillah Kesampaian juga punya PS5 ,Barang dipacking dengan dus dan buble wrap berlapis sehingga aman,Masih segel Sony Resmi ,Sudah dicoba berfungsi dengan baik dan...",5
M***h,SONY 128GB SF-G Tough Series UHS-II SDXC Memory Card / SF-G128T,"kualitas barang original sony, pengemasan barang aman",5
A***o,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,"Semua berfungsi dengan baik. Karakter suara intinya khas sony tapi yang disesuaikan dengan harganya (wajar). Overall puas, sesuai kebutuhan.",5
Marcel,Sony Lens FE 40mm f/2.5 G / Lensa Kamera Full Frame,"Barang sama packagingnya oke banget, cuma sayang box nya sedikit ancur di bagian atasnya.",4
r***y,Sony Alpha a6400 a 6400 Mirrorless Digital Camera with E PZ 16-50mm f3.5-5.6 OSS II,First kamera ku semoga awett hehehhe,5
F***l,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,Packingnya rapih dan masih tersegel dan barang berfungsi dengan baik,5
Wayan,Sony WI C100 Wireless In-Ear Headphones,"packaging aman, barang mendarat dengan aman, sony emang best, suara ngebass mantap",5
A***a,Sony WF-C510 Truly WF C510 Wireless Earphone WFC510 Ear-phone Bluetooth C510,Mantapp,5
O***n,Sony SRS ULT10 ULT FIELD 1 Bluetooth Speaker / SRS-ULT10 XBM / SRS ULT10 XBM,Oke sih,5
Ruben,Sony 64GB SF-M Tough Series UHS-II SDXC Memory Card / 64 GB SF M Tough,"pengiriman cepat sekali, bubblewrapnya tebel (berlapis-lapis). barang sampai di tempat tujuan dengan aman (tidak ada kerusakan)👍",5
TOMI,SONY ICD-UX570 Digital Voice Recorder with Built-in USB,"Pesanan tiba dgn cepat & selamat, berfungsi baik, semoga awet & bermanfaat, respon penjual & pengiriman cepat. tks",5
DEDDY,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,"Mantaaab suaranya... 👍
Top markotoplah... 😅",5
E***i,Sony FE 16mm f1.8 G Lensa Sony 16 mm f/1.8 G Mirrorless Lens,Produk sudah diterima dengan baik. Trims Sony,5
Imron,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"barang sesuai, hasil nya top mar ko top...",5
A***a,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,"Kualitas WOW. Pengantaran cepat dan aman, pakai bubble wrap.",5
Berlyanty,DualSense Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,"Pesanan diterima dengan baik, kualitas produk bagus, harga murah, packing standar,pengiriman cepat",5
C***C,Sony WF-LS910N LinkBuds Fit Truly Wireless Earbuds with Noise Canceling,"barangnya original, 
suaranya joss, sony memang tidak mengecewakan. 

cuma minus pengantaran agak lama",5
r***t,SONY ZV-1 / SONY ZV 1 / SONY ZV1 Digital Compact Camera 4K Video,mewah,5
Ariek,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"packing aman dan rapi, pengiriman juga sangat cepat, barang juga berfungsi  dengan baik kualitas sound nya bagus, semoga awet",5
Reza,SONY WH-ULT900 N Wireless Headphone Wear Noise Cancelling WHULT900N ULT-900,packaging rapi dan 5 star quality,5
F***a,Sony PS5 Marvel’s Spiderman 2 Spiderman 2 Playstation 5 PS5,"Pengiriman cepat di hari yg sama, belum coba diinstall, mudah2an aman. Seller ramah dan responsif.",5
Imran,Sony DualSense PS5 Dual-Sense Chroma Indigo CFI-ZCT1G11 Stick PS 5,Jempoll,5
Imran,Sony DualSense PS5 Dual-Sense Chroma Teal CFI-ZCT1G10 Stick PS 5,Mantapppp,5
I***a,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"toko official resmi sony bergaransi dan bersegel resmi sony indo, admin nya ramah semua pertanyaan dijawab. kelengkapan sesuai dgn list di dus. pelayanan respon sangat ce...",5
Ruben,Sony Alpha a6400 a 6400 Mirrorless Digital Camera with E PZ 16-50mm f3.5-5.6 OSS II,"packingnya aman, dilapisin bubble wrap (berlapis-lapis). kardus dusbox kamera masih tersegel. nggak nyesel pokoknya beli di toko official, barang sampai di tempat tujuan...",5
M***l,Sony DualSense PS5 Dual-Sense Chroma Indigo CFI-ZCT1G11 Stick PS 5,"berfungsi dgn baik, lancar smua tanpa cacat",5
Berlyanty,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"Pesanan diterima dengan baik, kualitas produk bagus, harga ok, packing standar,pengiriman cepat",5
Berlyanty,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Pesanan diterima dengan baik, kualitas produk bagus, harga ok, packing standar,pengiriman cepat",5
Awal,Sony HT-G700 Soundbar with Bluetooth Dolby Atmos,Keren lah pokoknya,5
Dinda,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,Suka Banget tpi untuk kalian yg pecinta bazz yg tinggi ini kurang cocok tapi untuk ku ini udah cukup karna lebih sering kepake buat nonton atau meeting . udah tes buat te...,5
Imam,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,"camera istimir, semoga awet ndan, aminn",5
Imam,Sony SEL PZ 18-105MM F4 G OSS Lensa Kamera,"josss, berfungsi dengan baik, seller informatif, istimewaaa",5
S***y,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,"Sesuai deskripsi, sesuai notes, semoga awet dan bisa dipakai dalam waktu lama",5
Muktazim,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,udah biasa pakai sony,5
Franck,DualSense Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,sempurna,5
Wayan,Sony DualSense PS5 Dual-Sense Chroma Teal CFI-ZCT1G10 Stick PS 5,new beatiful colir in my collection. great!,5
r***o,DualSense Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,"Berfungsi dengan baik, garansi resmi, material bagus",5
rizqi,Sony Playstation 5 PS5 HD Camera / PS5 Camera / HD Camera untuk PS5,berfungsi dengan baik barang original proses pengiriman cepat,5
Sweet,Sony DualSense PS5 Dual-Sense Chroma Indigo CFI-ZCT1G11 Stick PS 5,"Pengiriman cepat, barangnya solid mantab masih segel.. manteb banget pokoknya",5
B***x,Sony FE 16mm f1.8 G Lensa Sony 16 mm f/1.8 G Mirrorless Lens,Barang sesuai dengan kondisi baru mulus.,5
Teddy,Sony DualSense PS5 Dual-Sense Chroma Teal CFI-ZCT1G10 Stick PS 5,"mantap asli original sony, ada kartu garansi, udah bbrp x pesan online kena hoax, dikirim malah aneh² mending langsung di dist.resminya",5
Junavaldo,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,"Seller fast respond, barang yang sampai sesuai dengan pesanan. Headset dipakai saat interview, suara dan micnya terdengar jelas. Terima kasih",5
A***n,Sony DualSense PS5 Dual-Sense Chroma Indigo CFI-ZCT1G11 Stick PS 5,"barang bagus, berfungsi dengan baik warnanya juga bagus",5
I***i,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"Packing aman, barang kualitas bagus",5
Nuraini,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"packing sesuai standard , rapi dan aman. suara ok banget sesuai super bass",5
H***y,Sony HT AX7 HTAX7 Portable Theater System 360 Spatial Sound Mapping,"👍👍👍 Mantap barangnya, sesuai gambar 👍",5
r***y,Sony MDR ZX110AP / Sony ZX110AP / ZX110AP / Extra Bass Headset,Sesuai pesanan,5
Family,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"barangnya mantap, pengiriman nya juga cepat walau ada sedikit drama tapi its okey. seller nya juga reponsif 👍👌",5
Charles,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"pesanan sudah diterima dengan baik,kualitas produk bagus,packing aman,pengiriman cepat",5
Charles,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"pesanan sudah diterima dengan baik,kualitas produk bagus,packing aman,pengiriman cepat",5
Safrizal,Sony PS5 Slim Console Disc Edition Sony Playstation 5,keren barangnya no cacat mantabb abis.. toko sangat profesional dan terpercaya,5
F***k,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"barang smp dgn selamat, packing rajin dan aman. terima kasih sony center",5
Marcel,Sony BC-ZD1 Dual-Battery Charger for NP-FZ100 Batteries,"Sip, oke banget packaging + pengirimannya.",5
S***i,Sony PS5 Slim Console Disc Edition Sony Playstation 5,mantap,5
b***s,DualSense Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,Mantap,5
A***s,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Barang datang sesuai dengan deskripsi, pengiriman  lumayan cepat, unit sudah di coba lancar tanpa kendala.
Semoga awet",5
Wahyudi,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"gercep bettt
dapet promo jarang2 nih bisa dapet..
mantap",5
W***n,Sony WH CH720 Wireless Headphones / WH-CH720 / WHCH720 / Sony WH-CH720,"Admin responsif gercep, brg tiba dengan aman, terima kasih..... salam CHRIS_MOTOR
Cari brg sparepart hanya di Chris Motor.... 👍👍",5
surya,Sony SRS ULT10 ULT FIELD 1 Bluetooth Speaker / SRS-ULT10 XBM / SRS ULT10 XBM,Pokoknya the best lah.. spechless!!,5
r***t,SONY ZV-1 / SONY ZV 1 / SONY ZV1 Digital Compact Camera 4K Video,keren,5
m***o,Sony WI C100 Wireless In-Ear Headphones,ソニー最高!!,5
Gudang,Sony PS5 Slim Console Disc Edition Sony Playstation 5,paking ny krng aman..kurir krm jg tdk aman sehingga dus ps5 ny rusak,1
T***y,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"original sony indonesia, barang segel, dah pasti dijamin aman..",5
I***m,Sony PS5 Slim Console Disc Edition Sony Playstation 5,mantap,5
m***d,SONY HT-S20R Sistem Soundbar Home Cinema 5.1ch,"Sudah sangat excited Mau digunakan, Koneksi menggunakan Bluetooth (HP, TV, laptop) sangat lah jelek, dan akhirnya di sarankan ke service center. Barang baru buka kardus k...",1
R***a,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"packing sih aman, kualitasnya bagus banget gak usah di ragukan",5
R***y,Sony NP-FZ100 Battery,"fast respon,pengiriman dan kualitas barang oke👍",5
RIO,Sony 64GB SF-M Tough Series UHS-II SDXC Memory Card / 64 GB SF M Tough,cocok dan sangatt bagus,5
ridho,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"mantap, sesuai pesanan garansi indo include dual sense",5
A***t,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,"Packingnya aman walaupun kena hujan, sellernya juga fast response.",5
Novi,Sony SEL PZ 18-105MM F4 G OSS Lensa Kamera,packing-nya baik.  Baranya sesuai,5
t***b,Sony WF-C510 Truly WF C510 Wireless Earphone WFC510 Ear-phone Bluetooth C510,"cepat diproses, barang sesuai dan berfungsi dengan baik",5
I***s,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,keren,5
B***s,Sony WH CH720 Wireless Headphones / WH-CH720 / WHCH720 / Sony WH-CH720,"Dapat jack adapter juga ternyata, kalau versi dibawah harga ini belum ada sepertinya, Terima kasih",5
Rossi,Sony HT-G700 Soundbar with Bluetooth Dolby Atmos,"kirain kurir instant nya pake motor,, ternyata pake mobil jd aman bgt,, mantep daah",5
Moh,Sony NP-FZ100 Battery,original ada hologram nya nya batch nya 20240901 untuk yang saya beli,5
A***n,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,Mantap,5
didi,Sony WH CH720 Wireless Headphones / WH-CH720 / WHCH720 / Sony WH-CH720,"Kualitas suara udh ga diragukan,enak,produk bagus,top",5
A***e,Sony HT AX7 HTAX7 Portable Theater System 360 Spatial Sound Mapping,cocok buat yg males ke bioskop,5
Gamal,Sony MDR ZX110AP / Sony ZX110AP / ZX110AP / Extra Bass Headset,"Alhamdulillah
Barang sesuai deskripsi
Seller cepat tanggap dan pengiriman tidak ada masalah sehingga layak menjadi hadiah

Sukses selalu sellernya",5
S***n,Sony Mdr 7506 Headphone Profesional / Sony Mdr-7506 / Sony 7056,"Alhamdulillah barang diterima dalam kondisi sangat baik. Dicoba, mantappp poool suaranya, kejernihan, bass, dll, sangat 👍",5
Hafizh,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"packing aman, barang aman",5
Raymond,Sony MDR ZX110AP / Sony ZX110AP / ZX110AP / Extra Bass Headset,Pengiriman cepat. barang berfungsi dengan baik,5
Moh,Sony NP-FZ100 Battery,bagus,5
C***a,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"pengiriman cepet banget. utk harga segini, bass nya ok banget.",5
Djoko,Sony MDR ZX110AP / Sony ZX110AP / ZX110AP / Extra Bass Headset,"sesuai dengan gambar, belum di tes mudah mudahan lancar dan aw yg",5
Marino,SONY HT-S100F Soundbar 2ch Bluetooth,Kualitas baik untuk harga segitu. Suara untuk nonton dengan mode cinema ok dengan ukuran kamar sedang. Proses dan kirim juga cepat. Mantap sellernya👍👍👍,5
muhamad,Sony WF-C510 Truly WF C510 Wireless Earphone WFC510 Ear-phone Bluetooth C510,cakeep sii keren productnya,5
Y***t,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"memuaskan dan murah banget, sebanding dengan kualitasnya",5
Muhamad,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"barangnya sesuai dan berfungsi dengan sangat baik.. response seller juga cepat, serta packingnya lumayan baik.. RECOMMENDED SELLER!! Thank youuu",5
F***i,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"anak ku senang sekali . suara ok,
barang cepat sampainya,",5
D***n,SONY WH-ULT900 N Wireless Headphone Wear Noise Cancelling WHULT900N ULT-900,Ternyata cepet juga pengiriman nya. Suka barangnya.,5
R***a,Sony PULSE Explore wireless earbuds,Barangnyan oke banget dengan fitur yang sesuai ekspektasi,5
T***a,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"Packing aman, barang oke",5
Muhammad,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"Good Quality, Original",5
Donny,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"Alhamdulillaah produk sudah diterima dengan baik. Ini produk unggulan yg pernah saya beli dengan kualitas terbaik, fungsi maksimal, harga terjangkau dengan dukungan pengi...",5
R***y,DualSense Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,Sesuai harapan mantap,5
AKHYAR,Sony Playstation 5 PS5 DualSense Charging Station / Charging Stick PS5,Berfungsi dengan baik.. semoga Awet,5
Achmad,Sony WI C100 Wireless In-Ear Headphones,"bagus, nyaman dipakai. Tali yang di necknya bukan yang kaku. jadi mudah bergeser. tapi tidak terlalu masalah.",5
